565	52	3074	130	225	221	5353	42	3105	9	1
566	54	2932	104	228	203	2418	283	3578	16	2
567	29	2868	112	209	192	2468	95	3369	20	1
568	128	2864	133	234	235	2713	451	2741	8	2
569	352	2946	158	195	216	2352	170	4298	14	2
570	25	3021	134	213	213	4662	564	3847	12	1
571	49	3018	114	225	208	4569	631	3936	14	2
572	193	2863	161	220	245	2577	390	2869	6	2
573	156	2978	147	228	241	2688	524	5532	6	2
574	63	2945	116	230	215	2278	324	3561	12	2
575	7	2618	140	196	202	1866	170	458	18	2
576	120	2968	127	236	232	2557	365	5386	9	2
577	93	2734	138	228	232	2445	277	1645	5	2
578	83	2728	114	236	220	2416	277	1587	11	2
579	190	2762	159	220	244	2647	30	1972	5	2
580	270	2922	173	207	241	3582	120	4843	5	2
581	61	2926	121	229	218	2375	90	5123	11	2
582	346	2962	160	209	231	2514	518	5549	6	2
583	183	2624	145	215	245	2374	60	1195	27	2
584	107	2917	139	229	234	2125	210	3413	5	2
585	345	2644	159	214	235	1426	85	509	3	2
586	45	2645	145	221	230	1368	134	467	4	2
587	24	3024	127	210	204	4161	297	4116	16	1
588	40	2651	119	220	208	1783	242	641	14	2
589	231	2936	174	210	246	2571	285	5773	7	2
590	127	2813	112	243	230	2313	60	2845	14	5
591	344	2617	165	178	206	2506	30	1307	19	2
592	281	2952	173	206	240	2022	212	4824	5	2
593	286	2968	206	171	237	1992	283	4735	17	2
594	228	2992	172	211	246	1919	458	4439	6	2
595	124	2976	129	235	234	1891	277	4173	9	2
596	131	2796	132	235	235	2323	0	2794	9	5
597	311	2955	177	196	234	2428	421	5660	9	2
598	175	2917	149	227	247	1907	30	3707	13	1
599	72	2821	82	238	198	2247	90	2889	20	5
600	179	2794	147	224	247	2408	124	2629	20	2
601	266	2661	169	210	241	1499	67	631	4	2
602	119	2793	97	247	222	2274	30	2810	17	5
603	315	2976	194	165	220	1917	319	4779	19	2
604	115	2807	81	251	214	2215	85	2876	21	5
605	87	3109	108	239	218	4669	446	3469	13	2
606	53	3109	134	224	224	4310	362	3774	7	1
607	109	2792	85	249	214	2208	67	2856	19	5
608	121	2775	103	246	225	2244	30	2799	16	5
609	14	3113	141	207	213	4380	376	3684	13	1
610	341	2919	164	202	228	3187	467	4830	9	1
611	129	2757	120	240	232	2259	0	2751	12	5
612	41	2952	119	221	208	3375	335	4604	14	1
613	91	2764	100	242	216	2216	42	2789	15	5
614	109	2753	88	248	216	2213	60	2771	19	5
615	122	2744	94	248	222	2232	30	2742	19	5
616	138	2736	109	244	231	2252	0	2714	18	5
617	156	2954	141	232	242	1657	301	4308	10	2
618	138	2662	93	248	225	2588	30	2173	23	2
619	69	2988	106	234	211	3596	228	4298	14	2
620	72	2965	105	235	212	3383	361	4509	14	2
621	118	2663	84	250	217	2546	30	2214	21	2
622	64	2600	122	230	219	1195	247	277	10	2
623	71	2942	99	236	208	3211	499	4656	16	1
624	90	2718	87	244	209	2207	30	2719	18	5
625	168	2695	135	231	244	2291	30	2608	19	5
626	31	2669	151	219	233	1559	342	696	3	2
627	103	2753	80	249	210	2123	108	2813	20	5
628	101	2721	88	247	213	2185	42	2730	18	5
629	142	2686	132	235	238	2293	0	2592	10	5
630	119	2676	141	228	235	2352	0	2483	5	5
631	135	2610	141	230	237	1256	272	323	6	2
632	137	2706	106	245	230	2185	60	2714	18	5
633	323	2709	191	153	208	2563	127	2125	24	2
634	66	2676	147	222	233	1745	391	883	3	2
635	70	3201	129	229	225	5058	331	2908	8	1
636	120	2688	136	232	235	2227	30	2644	7	5
637	11	2685	155	217	234	2241	30	2617	2	5
638	347	2684	160	208	230	2215	0	2630	6	5
639	329	2714	184	153	202	2479	127	2207	25	2
640	38	2766	144	220	228	2800	85	1813	5	5
641	101	2695	120	237	227	2101	0	2778	10	5
642	35	2690	144	219	227	2123	0	2751	6	5
643	7	2769	150	209	222	2780	67	1832	9	5
644	126	2795	76	252	215	1740	153	3259	24	2
645	332	2740	181	146	194	2432	175	2239	27	2
646	238	3009	177	207	246	1631	446	5071	7	2
647	84	2964	83	243	204	1434	124	4607	19	2
648	332	2783	181	138	188	2467	255	2180	30	2
649	56	2781	130	226	222	2630	190	1987	9	5
650	40	2775	137	221	223	2673	134	1940	8	5
651	39	2781	149	220	232	2739	60	1871	3	5
652	7	2593	151	211	225	1279	85	335	8	2
653	120	3149	114	242	229	4269	150	3438	13	1
654	345	3044	160	209	231	3538	342	4119	5	1
655	76	2919	143	225	232	2754	228	4914	4	1
656	52	2786	123	226	216	2609	182	2005	11	5
657	13	2780	148	212	223	2652	124	1959	8	5
658	350	2780	160	203	224	2674	95	1936	9	5
659	79	2872	124	232	224	1323	0	4336	9	2
660	27	2796	153	218	234	2546	240	2071	2	5
661	54	2790	125	226	218	2588	180	2024	10	5
662	107	2769	119	238	227	2869	95	1663	11	2
663	48	2719	136	223	224	2177	361	1290	7	2
664	357	2763	147	177	192	2032	201	2728	23	2
665	73	3011	124	231	223	3215	659	4341	9	2
666	65	2955	112	232	214	2967	481	4590	13	1
667	135	3149	138	231	237	4310	67	3282	7	1
668	112	2808	127	235	231	1230	0	4034	9	2
669	352	2811	158	198	218	2464	228	2145	13	2
670	60	3205	140	224	229	4817	570	2797	5	1
671	48	2892	85	222	183	1140	150	4337	23	2
672	293	2922	197	179	236	2218	283	5205	14	2
673	352	2828	154	174	194	2086	424	2556	23	2
674	327	2598	168	204	233	1482	30	582	7	2
675	348	2972	161	201	223	2880	402	4565	10	1
676	348	2834	157	163	188	2005	430	2647	26	2
677	42	2810	120	222	209	2620	300	1666	14	2
678	141	2684	113	243	233	2047	30	1107	17	5
679	39	2613	133	221	219	1626	42	685	9	2
680	234	2647	162	216	241	1299	323	726	2	2
681	95	2667	124	234	227	1293	541	691	9	2
682	305	2942	177	198	236	2110	379	5232	8	2
683	340	2971	168	187	217	1131	85	4734	15	2
684	308	2822	171	205	237	2765	234	1758	5	2
685	60	2661	119	229	216	1996	30	1045	11	5
686	338	2687	167	198	226	1350	437	792	10	2
687	85	3103	128	232	227	3589	524	3805	8	1
688	50	3034	86	224	186	3131	531	4252	22	2
689	28	2682	115	209	194	2060	60	1110	19	5
690	343	2876	165	171	201	1894	532	2742	22	2
691	358	2802	156	210	228	2630	433	1718	6	2
692	39	2958	87	211	176	932	351	4440	25	2
693	20	2890	131	208	205	1723	430	2954	16	2
694	5	2707	143	195	203	2190	42	1242	18	5
695	9	2706	134	192	194	2123	108	1172	21	5
696	27	2702	111	205	188	2101	120	1149	22	5
697	29	2686	106	205	184	2036	95	1082	23	2
698	52	2727	103	226	202	2278	0	1332	17	5
699	36	2720	114	217	201	2255	30	1308	17	5
700	44	2733	120	222	210	2297	30	1350	13	5
701	349	2724	160	191	213	2252	67	1302	15	5
702	13	2619	152	215	231	1691	42	819	4	2
703	83	3195	116	235	221	4401	366	2952	11	1
704	106	3139	135	231	232	3690	531	3599	6	1
705	44	2929	112	222	204	1911	591	2698	16	2
706	293	2849	213	154	229	2646	120	2115	22	2
707	90	2733	139	227	232	2315	60	1364	5	5
708	333	2803	177	170	210	1124	182	3721	20	2
709	4	2931	150	204	218	1621	579	3018	12	2
710	82	2871	105	238	215	2271	228	2385	14	2
711	99	2737	108	241	221	2357	30	1406	13	5
712	135	2730	155	220	238	2335	60	1383	1	5
713	332	2653	173	190	224	1722	190	900	13	2
714	21	2655	135	211	212	1652	741	630	13	2
715	332	2659	173	190	224	1749	201	930	13	2
716	0	2665	154	206	222	1728	190	930	10	2
717	92	2871	28	249	174	792	218	4173	32	2
718	217	2988	171	212	247	1437	446	5467	7	2
719	316	2920	203	133	202	1265	433	3511	29	2
720	63	2718	98	233	204	2082	242	1142	17	2
721	66	2682	131	228	225	1702	547	812	8	2
722	324	2662	168	205	233	1765	616	543	6	2
723	49	3096	114	225	208	2984	242	4180	14	2
724	38	2975	129	220	216	1381	633	3282	11	2
725	93	2653	111	239	222	1833	511	424	12	2
726	314	2876	203	142	210	1074	295	3746	26	2
727	35	2969	148	219	231	1679	531	2930	4	2
728	119	2662	125	237	232	1841	531	481	10	2
729	108	2919	133	232	232	1841	85	5022	7	2
730	270	2738	195	188	244	2461	30	1506	12	5
731	27	2673	106	204	183	1800	30	1113	23	2
732	276	2696	192	190	242	1776	120	1167	11	2
733	56	2694	113	228	211	1782	480	866	14	2
734	56	3024	101	229	203	2584	67	4397	17	2
735	174	2986	142	228	246	644	234	4805	18	2
736	332	2860	163	209	234	2905	485	1964	5	2
737	40	2690	127	221	215	1820	495	800	11	2
738	169	2987	139	230	245	547	390	4629	17	2
739	96	2787	93	245	214	2718	218	1767	17	2
740	299	2934	216	141	221	1044	418	3736	25	2
741	304	2712	175	201	237	1862	190	1146	7	2
742	160	2954	137	233	242	1608	390	3012	13	2
743	68	2750	133	227	226	2631	30	1676	7	5
744	57	3044	105	229	206	2589	108	4295	16	2
745	52	2719	125	226	218	1935	371	812	10	1
746	76	2764	131	229	227	2372	323	1437	7	2
747	61	3034	98	231	202	2491	212	4325	17	2
748	230	2753	190	197	252	2315	175	1398	14	2
749	26	3109	144	217	225	2962	30	3947	7	1
750	100	2936	107	242	221	2012	300	4687	13	2
751	331	2875	176	184	221	2402	277	2506	15	2
752	273	2878	215	164	241	738	134	4085	20	2
753	66	2856	108	233	211	2905	371	2086	14	2
754	211	2976	168	215	247	1022	509	3599	7	2
755	9	2747	152	214	228	2182	150	1380	6	2
756	47	2703	134	223	223	1813	319	666	8	1
757	99	3073	80	248	209	2624	216	4133	20	2
758	93	2932	123	235	226	342	124	4860	9	2
759	323	2889	191	152	208	2315	277	2605	24	2
760	85	3146	124	233	225	3099	192	3755	9	1
761	64	2651	125	229	221	1559	127	335	9	2
762	170	2942	147	229	245	2051	323	4552	12	2
763	108	2534	151	221	237	1395	247	234	2	2
764	10	2774	151	213	227	2621	306	1691	7	2
765	43	2732	132	222	220	2455	0	1566	9	2
766	228	2916	185	202	251	1507	67	4975	12	2
767	118	2744	95	248	221	2334	42	1531	18	2
768	171	2711	153	224	243	1803	108	845	6	1
769	68	3021	130	228	225	2493	201	4134	8	1
770	87	3032	109	238	219	671	277	5328	12	2
771	53	2904	71	224	176	256	30	4975	26	2
772	122	2866	138	230	235	2730	242	2335	6	2
773	24	2539	146	217	226	1208	120	446	6	2
774	357	2895	154	198	215	514	60	4236	13	1
775	146	2903	135	234	239	2219	443	2766	10	2
776	123	3086	127	237	233	2970	319	3684	10	1
777	45	3083	143	221	229	2850	256	3776	5	1
778	9	2924	152	213	227	1855	255	3095	6	2
779	56	2740	107	229	207	2151	162	1442	15	2
780	60	3109	103	231	206	3031	319	3599	16	1
781	7	2935	143	199	207	457	67	4198	16	2
782	104	2914	143	226	234	1995	391	2989	4	2
783	45	2686	150	220	234	1383	0	616	2	1
784	44	2564	106	221	199	1052	67	680	18	2
785	203	3010	173	211	253	760	484	5519	16	2
786	111	2753	137	230	234	2791	90	1897	6	2
787	6	2719	154	214	230	1848	67	1194	5	1
788	45	2699	154	219	236	1510	60	834	1	1
789	82	2925	138	227	231	1948	424	3066	5	2
790	102	2821	110	241	223	3013	242	2134	13	1
791	101	2754	115	239	225	2148	85	1588	11	2
792	5	2693	149	205	217	1383	120	828	12	2
793	344	2674	162	206	229	1116	234	626	7	2
794	83	3178	137	228	230	3398	306	3209	6	1
795	76	2826	109	236	216	2970	234	2174	13	1
796	95	2725	128	233	229	2026	0	1490	8	1
797	97	2961	77	248	206	1218	150	3636	20	2
798	88	2939	129	231	228	1812	342	3234	7	2
799	181	2761	156	223	247	3019	42	2117	10	2
800	148	2764	144	229	239	2307	175	1816	6	2
801	322	2971	190	160	213	258	361	4671	22	2
802	355	2992	157	207	226	589	67	4095	8	1
803	80	2525	133	229	228	916	67	706	7	1
804	60	2750	144	223	231	2976	0	2154	4	2
805	345	2742	161	206	229	2033	30	1597	7	1
806	15	2695	148	214	225	1104	285	819	7	2
807	346	2993	162	201	225	175	300	4663	10	2
808	0	2972	150	195	209	2112	210	4200	16	2
809	30	2931	128	215	209	2093	391	3078	14	2
810	188	2868	157	219	240	2470	108	2616	2	2
811	252	2976	166	213	241	900	212	5365	3	2
812	67	2926	116	232	217	2093	324	3055	12	2
813	293	2853	183	195	238	2329	42	2755	9	1
814	126	2719	123	239	233	1302	277	1092	11	2
815	109	2624	105	244	223	655	127	911	14	2
816	90	2985	123	234	226	1900	295	4375	9	2
817	77	2909	119	233	221	1499	120	4759	10	2
818	130	2911	60	252	207	811	108	5485	30	2
819	357	2780	153	197	213	2952	85	2335	14	2
820	338	2854	164	205	230	703	0	5493	7	2
821	2	2856	150	200	214	684	0	5468	14	2
822	315	2997	168	206	236	573	30	4248	5	1
823	65	3152	126	229	222	3526	120	2928	9	1
824	76	2945	118	233	220	1717	175	4542	10	2
825	63	2821	108	232	211	2704	30	2496	14	1
826	166	3002	153	223	241	120	258	4690	4	2
827	81	3030	106	238	215	408	85	4414	14	1
828	125	3041	115	242	230	2308	323	3971	13	2
829	339	2878	170	175	208	872	30	5493	20	2
830	51	2770	120	226	214	1652	120	1528	12	2
831	89	2733	98	242	214	900	582	1092	15	2
832	62	3159	106	231	209	3518	150	2881	15	1
833	94	3123	113	238	222	2758	342	3544	12	1
834	69	2673	106	234	211	553	240	1084	14	2
835	99	2787	125	235	228	2136	30	1964	9	1
836	86	2544	132	230	229	531	247	1020	7	2
837	55	3162	126	226	219	3501	190	2871	10	2
838	151	2998	105	242	231	2117	124	4140	24	2
839	37	2972	139	220	224	920	90	4242	7	2
840	113	2859	138	230	234	2250	42	2881	5	1
841	43	2851	110	221	201	2771	255	2599	17	2
842	48	2601	124	224	216	342	162	1243	11	2
843	5	2814	152	209	223	1884	201	1829	9	2
844	96	3025	129	232	229	726	234	4437	7	2
845	3	2955	149	201	214	2039	42	4224	13	2
846	325	2869	180	181	222	2310	120	2898	15	1
847	133	3067	127	237	235	2771	242	3491	11	1
848	248	2905	165	214	241	1490	95	4859	3	2
849	17	3001	150	215	228	1371	323	3929	6	2
850	72	2712	115	233	217	560	391	1351	12	2
851	72	3050	122	231	221	2719	124	3538	10	1
852	37	2882	133	220	219	1040	0	5639	10	2
853	108	2962	125	236	230	1320	150	3840	9	2
854	357	2762	156	207	225	900	658	1529	9	2
855	144	3041	129	237	238	2781	60	3476	12	1
856	132	2984	124	238	234	1245	153	3967	11	2
857	131	3090	115	242	231	2986	124	3270	14	1
858	356	3008	153	192	209	2549	42	3719	16	1
859	66	2900	97	234	205	1116	42	5655	17	2
860	234	3014	205	180	253	834	285	5432	21	2
861	254	2898	179	204	245	1552	30	4919	7	5
862	114	2898	147	224	236	1533	60	4948	3	5
863	32	2834	124	216	207	1561	247	1897	15	2
864	96	2780	139	228	233	902	582	1616	5	2
865	276	2896	179	201	242	1575	30	4911	7	5
866	352	2898	158	214	233	1556	60	4941	3	5
867	322	2838	182	183	225	2252	85	2379	14	1
868	91	2802	115	237	223	1084	540	1699	11	2
869	292	2891	182	197	239	1617	0	4875	8	5
870	342	2902	159	213	235	1560	67	4963	3	5
871	39	2853	132	221	219	1834	350	2109	10	2
872	194	3025	164	217	251	1396	342	5307	15	2
873	104	2960	82	249	211	1663	150	3479	20	2
874	113	2932	104	245	223	1734	85	3432	15	2
875	351	2896	159	206	227	1702	30	4803	8	5
876	353	2905	158	206	226	1590	42	4979	8	5
877	258	2921	215	168	247	1539	108	5066	20	5
878	335	3046	172	185	218	1055	134	4530	15	1
879	68	2752	118	232	218	626	418	1684	11	2
880	9	2904	144	205	213	1687	30	4855	13	5
881	87	2906	118	236	223	2513	212	3070	10	2
882	81	2756	118	234	222	664	420	1717	10	2
883	63	2666	109	232	211	228	212	1176	14	2
884	78	2654	116	234	220	258	272	1116	11	2
885	354	2975	132	126	141	2250	474	4118	40	2
886	318	3131	183	185	228	872	618	5272	13	2
887	321	2913	184	178	223	1771	95	4784	16	5
888	198	2908	158	218	240	1689	30	4954	2	5
889	266	2910	169	210	241	1673	42	4983	4	5
890	68	2770	148	222	234	808	330	1820	3	2
891	113	2914	119	239	229	1747	0	4889	11	5
892	329	2905	159	215	237	1714	30	4948	1	5
893	280	2917	190	191	241	1667	108	5037	11	5
894	270	2924	189	194	244	1652	134	5066	10	5
895	236	2987	207	178	253	1537	365	5302	21	2
896	347	2999	162	195	218	966	150	4146	13	2
897	290	2878	191	187	238	2244	218	2525	12	1
898	297	2915	172	205	238	1860	108	4736	5	5
899	310	2918	182	191	233	1693	124	5031	11	5
900	205	2925	164	217	244	1664	175	5090	5	5
901	5	2942	150	206	219	1745	60	3542	11	2
902	8	2918	152	212	226	1884	85	4731	7	5
903	267	2931	205	178	245	1664	242	5144	16	5
904	351	2997	159	210	230	1302	42	3827	6	2
905	346	3037	162	195	219	2696	418	3667	13	2
906	75	2929	103	237	212	1926	95	4696	15	5
907	350	3174	160	195	217	1050	700	5370	13	2
908	79	3082	148	222	234	816	212	4669	2	2
909	96	2841	139	228	233	1558	295	2174	5	2
910	294	2928	174	204	239	1744	216	5075	6	5
911	288	2939	186	193	239	1718	268	5134	10	5
912	356	3103	155	201	219	3237	134	3071	12	1
913	73	3096	115	233	218	3133	192	3187	11	1
914	59	3064	130	227	223	2980	319	3362	8	1
915	50	2917	125	225	217	1939	30	4745	11	5
916	295	2920	182	195	238	1889	42	4833	9	5
917	32	2935	131	217	214	1812	162	4981	12	5
918	38	3129	129	220	216	3489	190	2802	11	1
919	53	2924	113	227	210	1964	0	4740	14	5
920	302	2929	198	172	230	1899	85	4858	16	5
921	22	2936	138	213	216	1825	201	5006	11	5
922	0	2938	156	213	231	1785	277	5095	5	5
923	273	3004	201	181	243	1237	301	5754	14	2
924	203	3168	164	217	246	1140	700	5459	6	2
925	110	3130	115	240	227	1172	421	5271	12	2
926	191	2775	161	220	247	1140	134	2081	9	2
927	81	2744	114	235	219	642	170	1702	11	2
928	71	2698	104	235	211	564	30	1554	14	2
929	68	2927	118	232	218	1989	0	4735	11	5
930	16	2941	147	214	224	1852	216	5002	8	5
931	350	2942	160	203	224	1838	242	5032	9	5
932	133	3112	122	239	234	999	210	5128	12	2
933	114	2931	135	232	233	2030	30	4701	6	5
934	0	2944	153	205	221	1878	218	4998	10	5
935	1	2948	150	198	211	1852	277	5057	15	5
936	13	3038	146	211	221	641	376	4524	9	2
937	13	2953	133	199	199	1919	182	4964	18	5
938	344	2954	165	185	213	1892	242	5024	16	5
939	358	2959	151	192	207	1804	361	5143	17	5
940	66	2980	104	233	209	1369	175	3896	15	2
941	169	2749	154	222	241	828	30	1895	4	2
942	282	2943	196	184	241	2002	60	4841	13	5
943	2	2969	147	194	206	1847	330	5109	17	5
944	84	3156	95	241	211	1195	458	5416	16	2
945	95	3060	69	249	201	2359	454	4272	22	2
946	348	2976	161	194	217	1889	300	5076	13	5
947	79	2948	99	239	211	1608	120	5493	15	1
948	323	2851	177	191	228	2518	170	2910	11	1
949	325	2937	163	210	235	2084	30	4774	4	5
950	50	3104	123	225	215	882	150	5205	11	2
951	75	2753	140	226	231	976	30	2030	5	2
952	132	2666	123	239	234	690	42	1350	12	2
953	26	2955	142	216	222	2205	124	4592	8	5
954	19	2953	144	214	222	2172	67	4651	9	5
955	44	3129	121	222	211	2896	722	3606	13	2
956	34	2996	132	219	216	1889	400	5155	11	1
957	125	2859	100	247	225	2173	127	2738	18	2
958	265	2979	190	194	245	2037	242	4973	10	1
959	86	2955	122	234	225	2142	258	3580	9	2
960	310	2948	177	197	234	2188	60	4761	8	5
961	84	3146	129	231	227	1036	306	5464	7	2
962	98	2683	89	246	213	812	67	1418	18	2
963	346	3159	163	196	220	2779	642	3833	12	2
964	54	2952	144	222	231	2290	85	4609	4	5
965	328	2950	171	198	230	2229	30	4729	9	5
966	323	2953	173	197	231	2215	60	4759	9	5
967	164	2861	147	228	243	2290	180	2863	9	2
968	343	3165	165	192	219	3158	649	3353	13	1
969	27	2952	147	218	228	2315	67	4607	5	5
970	38	2954	144	220	228	2285	30	4666	5	5
971	280	2952	170	208	240	2255	30	4726	4	5
972	270	2957	174	206	242	2241	60	4756	5	5
973	255	2957	166	213	241	2227	90	4786	3	5
974	101	3188	129	233	230	3439	547	3022	8	1
975	27	2955	142	217	223	2341	42	4604	8	5
976	84	2951	149	222	235	2296	0	4694	2	5
977	98	3111	126	234	228	808	90	5369	8	2
978	55	2952	145	222	231	2322	30	4692	4	5
979	270	2953	160	216	238	2308	42	4722	1	5
980	316	3121	188	176	225	577	127	5219	16	2
981	54	2855	94	227	196	1765	180	2635	19	2
982	43	2746	113	221	204	1008	60	1753	16	2
983	109	3124	116	240	227	902	218	5498	11	2
984	300	2963	178	199	237	2249	201	4867	8	1
985	338	3112	165	202	228	664	95	5346	8	1
986	18	2926	143	212	219	2648	242	3336	10	2
987	114	2811	129	235	232	1400	330	2345	8	2
988	72	2656	101	236	209	1006	182	1180	15	2
989	117	3064	87	250	218	277	134	4812	20	1
990	326	3014	172	198	230	541	30	4635	9	1
991	317	2917	181	188	230	2435	108	3522	12	2
992	234	3031	185	202	250	1774	295	5883	11	1
993	313	3138	184	186	230	553	216	5347	13	2
994	112	3098	127	235	231	120	272	4990	9	2
995	349	3032	160	202	224	612	127	4635	10	1
996	10	2982	136	197	200	2538	30	4562	18	1
997	339	3032	169	189	219	518	95	4710	14	1
998	72	2896	98	236	208	2726	319	3294	16	2
999	135	2846	152	222	238	2349	0	3056	2	1
1000	39	2995	109	218	198	2609	0	4472	18	1
